Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARRY885YL9,120512,78,1,n/a
NDARRZ940HX6,145670,80,1,n/a
NDARRZ993EL4,125587,78,1,n/a
NDARTF150VPJ,115626,72,1,n/a
NDARTH529YKZ,141057,75,1,n/a
NDARTJ862ENU,124774,77,1,n/a
NDARTN760YH8,91932,77,1,n/a
NDARTP022VL6,117484,81,1,n/a
NDARTV119WJK,116976,77,1,n/a
NDARTV296UNC,120519,72,1,n/a
NDARTZ018PD5,119388,78,1,n/a
NDARUA745NA8,140943,76,1,n/a
NDARUC715YN4,175325,80,1,n/a
NDARUC980NZ5,132903,97,1,n/a
NDARUD394JAW,163017,65,1,n/a
NDARUK054GTN,130081,75,1,n/a
NDARUK588UY6,NaN,NaN,0,n/a
NDARUK719URM,NaN,NaN,0,n/a
NDARUP441BKK,123243,79,1,n/a
NDARUT142RT3,124518,74,1,n/a
NDARUW206XUG,118583,75,1,n/a
NDARUZ200NRJ,120023,78,1,n/a
NDARVC318GTX,116890,78,1,n/a
NDARVJ687ENB,NaN,NaN,0,n/a
NDARVK407TGE,115774,76,1,n/a
NDARVM287DJK,158358,73,1,n/a
NDARVP894EX0,120484,75,1,n/a
NDARVR601FUT,NaN,NaN,0,n/a
NDARVV704MND,NaN,NaN,0,n/a
NDARVY860TY0,128816,81,1,n/a
NDARWE130JMG,169204,84,1,n/a
NDARWP675DHU,125449,77,1,n/a
NDARWX376FTQ,139805,77,1,n/a
NDARXB023AMW,124207,77,1,n/a
NDARXD907ZJL,118472,77,1,n/a
NDARXE912NZP,140774,84,1,n/a
NDARXF294ME0,NaN,NaN,0,n/a
NDARXF711LJ9,NaN,NaN,0,n/a
NDARXJ973GFA,191878,76,1,n/a
NDARXL534AZA,NaN,NaN,0,n/a
NDARXX939FFN,147635,77,1,n/a
NDARXZ710ZJ8,101591,82,1,n/a
NDARYA877HN5,161023,76,1,n/a
NDARYB414NGM,NaN,NaN,0,n/a
NDARYG172DBJ,119951,77,1,n/a
NDARYJ334EHH,138714,77,1,n/a
NDARYJ694EU0,114221,76,1,n/a
NDARYL268BVG,164644,74,1,n/a
NDARYW789GNP,153579,76,1,n/a
NDARYY793DXM,117528,74,1,n/a
NDARZE389XF0,142035,160,1,n/a
NDARZF625MH8,106586,69,1,n/a
NDARZH699ZET,115244,89,1,n/a
NDARZP065VGY,121280,80,1,n/a
NDARZR529EJ1,117344,78,1,n/a
NDARZV132DRG,153260,78,1,n/a
NDARAM197GFY,NaN,NaN,0,n/a
NDARCU919KUL,NaN,NaN,0,n/a
NDARFB371EMF,NaN,NaN,0,n/a
NDARFD628UVZ,NaN,NaN,0,n/a
NDARFR873KZX,NaN,NaN,0,n/a
NDARFV725DEQ,NaN,NaN,0,n/a
NDARHP395DGY,NaN,NaN,0,n/a
NDARKF899ZUB,NaN,NaN,0,n/a
NDARKZ601KWB,NaN,NaN,0,n/a
NDARPA005VVK,NaN,NaN,0,n/a
NDARRN047XHC,NaN,NaN,0,n/a
NDARRV410KY1,NaN,NaN,0,n/a
NDARVK196LEK,NaN,NaN,0,n/a
NDARWE818UA6,NaN,NaN,0,n/a
NDARXE638NCB,NaN,NaN,0,n/a
NDARZV895RZ5,NaN,NaN,0,n/a
NDARAA947ZG5,NaN,NaN,0,n/a
NDARCB504PGG,NaN,NaN,0,n/a
NDARCU891YET,NaN,NaN,0,n/a
NDARDU566NUY,NaN,NaN,0,n/a
NDAREB953UMY,NaN,NaN,0,n/a
NDAREE543HYQ,NaN,NaN,0,n/a
NDAREK686WN1,NaN,NaN,0,n/a
NDAREW430AYU,NaN,NaN,0,n/a
NDARFM645RH5,NaN,NaN,0,n/a
NDARFY525TL2,NaN,NaN,0,n/a
NDARGC124PAW,NaN,NaN,0,n/a
NDARGK253TTG,NaN,NaN,0,n/a
NDARGU067HT7,NaN,NaN,0,n/a
NDARHC357HLP,NaN,NaN,0,n/a
NDARKX807KHG,NaN,NaN,0,n/a
NDARMX482GWR,NaN,NaN,0,n/a
NDARMX835PGE,NaN,NaN,0,n/a
NDARNT676ZN4,NaN,NaN,0,n/a
NDARPG873DJP,NaN,NaN,0,n/a
NDARPK522DVQ,NaN,NaN,0,n/a
NDARRE214UKF,NaN,NaN,0,n/a
NDARTN464MWT,NaN,NaN,0,n/a
NDARUK025ZFT,NaN,NaN,0,n/a
NDARUX818MGE,NaN,NaN,0,n/a
NDARVD599VP2,NaN,NaN,0,n/a
NDARVM774PA5,NaN,NaN,0,n/a
NDARVN370YL8,NaN,NaN,0,n/a
NDARVP689NR0,NaN,NaN,0,n/a
NDARVV926KLM,NaN,NaN,0,n/a
NDARWN580TUL,NaN,NaN,0,n/a
NDARWP112TDL,NaN,NaN,0,n/a
NDARWR112FNP,NaN,NaN,0,n/a
NDARWT538DBC,NaN,NaN,0,n/a
NDARXH270TJ8,NaN,NaN,0,n/a
NDARXP021FZ5,NaN,NaN,0,n/a
NDARXV702MYC,NaN,NaN,0,n/a
NDARYX572VEW,NaN,NaN,0,n/a
NDARZN610GTY,NaN,NaN,0,n/a
NDARZU401RCU,NaN,NaN,0,n/a
NDARHZ375JRF,NaN,NaN,0,n/a
NDARRF525ME3,NaN,NaN,0,n/a
NDARWB903FVY,NaN,NaN,0,n/a
NDARXB992KA7,NaN,NaN,0,n/a
